Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"TJ Friedl","CIN",40,170.842,147.729,34.6114,23.6204,5.88602,0.647948,4.45697,20.7628,16.2858,16.6396,0.02748,32.4799,3.65259,1.17947,1.64142,3.07784,3.15741,0.907558,0.234289,0.0973971,0.190116,0.512303,0.324487,0.373414,0.312344,0.697901,0.139125,4.99865,0.269303,,0.0176051,19.7518,-0.635183,91.0961,0.0176051,-1.1,-1.8223095927387476,-0.8232865631580353,0.295439,265.1499938964844,,,,,,,174.6,4.365,174.6,4.365,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Connor Wong","BOS",27,102.062,91.8156,21.8261,15.0454,4.40404,0.338024,2.03868,11.3165,9.8131,7.51878,0.0688897,24.1831,1.31744,0.604769,0.786303,1.84135,1.84405,0.622162,0.237717,0.0736689,0.236946,0.31091,0.302818,0.359658,0.294545,0.662476,0.121941,4.64832,0.29891,,-0.0180955,10.3257,-1.85357,81.6813,-0.0180955,-0.6,-2.2179994489997625,1.4833332300186157,0.293679,999,,,,,,,89.6,3.318518518,89.6,3.318518518,,,,,,,,,,,,,,,,,,,"Connor Wong","19896",657136
"Kahlil Watson","CLE",36,155.846,140.591,31.2364,19.4317,6.4904,0.408653,4.90571,18.8833,17.3843,12.1736,0.105442,46.2763,1.72635,1.06794,0.287089,2.14552,4.77671,1.23784,0.222179,0.0781132,0.296936,0.263064,0.290156,0.378838,0.294806,0.668994,0.156659,5.49842,0.291021,,0.262112,15.8001,-2.79738,87.3044,0.262112,0,-2.065960645675659,-0.596707820892334,0.29251,999,,,,,,,145.7,4.047222222,145.7,4.047222222,,,,,,,,,,,,,,,,,,,"Kahlil Watson","29905",696135
"Denzer Guzman","LAA",44,186.563,171.277,39.033,25.3591,7.43241,0.722576,5.51887,20.5876,18.9792,12.2246,0.128997,49.713,1.12341,1.04937,0.888433,2.54608,3.2813,1.07515,0.227894,0.0655254,0.266468,0.245904,0.282112,0.376391,0.288991,0.658503,0.148497,4.87525,0.286214,,0.00156976,18.0338,-4.22909,80.9038,0.00156976,-0.34,-4.190400583785959,0.3807976543903351,0.287205,999,,,,,,,171.7,3.902272727,171.7,3.902272727,,,,,,,,,,,,,,,,,,,"Denzer Guzman","28816",694203
"Jake Meyers","HOU",23,102.172,91.8294,21.9376,15.1158,3.88021,0.614376,2.32719,12.3769,9.68412,7.93264,0.0681756,21.9035,1.16481,0.664928,0.580634,1.74963,2.15399,0.64425,0.238895,0.0776397,0.214377,0.362164,0.305488,0.370558,0.299584,0.676046,0.131663,5.48906,0.287275,,0.0329314,10.7547,-1.4378,89.9833,0.0329314,0.01,-1.1712830178439617,0.3649382684379816,0.286824,738.1500244140625,,,,,,,95.3,4.14347826,95.3,4.14347826,,,,,,,,,,,,,,,,,,,"Jake Meyers","20308",676694
"Jorge Soler","LAA",50,215.341,189.045,42.1854,24.4621,7.77404,0.227664,9.72165,25.3564,27.9204,21.3686,0.102931,60.7092,2.29044,1.51577,0.230465,3.43548,0.320783,0.0936939,0.223151,0.0992315,0.281921,0.351983,0.307369,0.420958,0.319021,0.728327,0.197807,2.16725,0.27024,,-0.234459,26.0633,0.366219,101.614,-0.234459,-0.08,0.17460860311985016,-5.028559759259224,0.285291,634.8099975585938,,,,,,,232.4,4.648,232.4,4.648,,,,,,,,,,,,,,,,,,,"Jorge Soler","14221",624585
"Lourdes Gurriel Jr.","ARI",56,246.093,226.33,59.6412,40.396,11.2215,0.674769,7.34894,29.5712,32.007,14.7852,0.19878,38.1367,2.42775,2.23779,0.311763,4.57272,2.66248,0.784365,0.263515,0.0600795,0.154968,0.387689,0.312694,0.416467,0.318132,0.729162,0.152953,3.91905,0.285622,,-0.103439,29.6079,0.241058,98.8352,-0.103439,-0.16,-0.45015307515859604,-4.793347984552383,0.280596,689.0700073242188,,,,,,,267.3,4.773214285,267.3,4.773214285,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Edouard Julien","COL",35,151.993,131.12,33.1324,22.2831,6.72857,0.3139,3.80688,19.4369,16.9405,18.4218,0.388606,40.1391,1.32913,0.801929,0.32017,3.04007,2.02152,0.663092,0.252687,0.121201,0.264084,0.458949,0.348666,0.395892,0.331493,0.744558,0.143204,3.95788,0.333335,,-0.0960436,19.9345,1.79677,95.2616,-0.0960436,-0.88,-0.9671602845191956,-1.216303288936615,0.280072,746.0499877929688,,,,,,,169.7,4.848571428,169.7,4.848571428,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Jake Rogers","DET",18,70.4952,62.6823,13.1967,7.927,2.1489,0.502824,2.61799,8.42245,8.11453,6.23151,0.0347823,20.0577,0.686041,0.513262,0.312967,0.921737,0.342718,0.123392,0.210533,0.0883962,0.284526,0.310679,0.286883,0.386158,0.295935,0.673041,0.175624,4.37866,0.261075,,-0.0627551,7.21155,-1.20079,86.6309,-0.0627551,0,-1.1716965660452843,1.3888888359069824,0.276178,999,,,,,,,70.5,3.916666666,70.5,3.916666666,,,,,,,,,,,,,,,,,,,"Jake Rogers","19452",668670
"Victor Robles","SEA",27,119.781,106.674,25.0615,17.7412,4.90355,0.604444,1.81221,14.7685,8.93998,8.03341,0.0432027,26.6418,2.53371,0.770358,1.76997,1.92881,5.98065,1.46607,0.234936,0.0670674,0.22242,0.301535,0.301909,0.343201,0.288716,0.64511,0.108265,6.60293,0.294331,,0.435059,11.5518,-2.74198,88.5134,0.435059,0.32,-1.183860331773758,-0.3608943223953247,0.275594,727.5399780273438,,,,,,,113.6,4.207407407,113.6,4.207407407,,,,,,,,,,,,,,,,,,,"Victor Robles","18363",645302
"Javier Sanoja","MIA",29,119.985,110.794,29.1547,20.339,6.0971,0.959961,1.75867,13.7699,11.8273,6.97302,0.326137,11.7922,0.450274,0.868383,0.899014,2.29202,2.91143,0.936838,0.263143,0.0581158,0.0982812,0.591322,0.307157,0.383122,0.302054,0.690279,0.11998,5.49519,0.279233,,0.045241,12.8701,-1.44791,87.6954,0.045241,0.06,-1.7404881455004215,0.528346236795187,0.272854,999,,,,,,,117.2,4.04137931,117.2,4.04137931,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"Drew Millas","WSN",23,87.2893,79.1536,18.7546,13.6241,3.55057,0.258827,1.32115,9.04402,8.24049,6.47712,0.308226,17.0885,0.584013,0.545903,0.479775,1.69114,1.52015,0.475681,0.23694,0.0742029,0.195768,0.379035,0.297551,0.338409,0.282732,0.635961,0.10147,4.51467,0.284443,,-0.00352544,7.99436,-2.42206,76.0788,-0.00352544,0.6,-2.5291303989943117,2.374691367149353,0.272113,999,,,,,,,73.2,3.182608695,73.2,3.182608695,,,,,,,,,,,,,,,,,,,"Drew Millas","25643",686452
"Edwin Arroyo","CIN",38,161.955,149.251,37.9791,26.0443,7.80231,0.913892,3.21862,18.6676,16.4184,8.87492,0.183431,33.514,1.76168,1.13309,0.9343,2.58116,3.01758,0.894539,0.254465,0.0547988,0.206934,0.264812,0.301923,0.383684,0.300866,0.685607,0.129219,5.33173,0.305853,,0.0350026,17.2159,-2.11053,83.396,0.0350026,0,-3.217584263533354,0.6290684342384338,0.271918,999,,,,,,,156.8,4.126315789,156.8,4.126315789,,,,,,,,,,,,,,,,,,,"Edwin Arroyo","29957",695490
"Pedro Pagés","STL",16,62.3596,57.0573,13.1247,8.88281,2.22843,0.129904,1.88359,6.55834,7.13778,3.71496,0.102211,15.8585,0.592949,0.431439,0.562903,1.14795,0.249197,0.0814731,0.230027,0.0595731,0.254308,0.234256,0.282097,0.372673,0.287255,0.65477,0.142646,3.05785,0.28282,,-0.0547591,5.94006,-1.50145,81.219,-0.0547591,0.83,-1.4713458381593227,2.0645678639411926,0.265596,748.2899780273438,,,,,,,55.4,3.4625,55.4,3.4625,,,,,,,,,,,,,,,,,,,"Pedro Pages","25782",686780
"Luis Torrens","NYM",27,108.416,98.9581,22.9042,16.2326,4.28011,0.314965,2.07646,11.2378,10.5688,7.03351,0.125406,23.8231,1.12388,0.767935,0.523746,2.42041,0.43744,0.162862,0.231453,0.0648752,0.219737,0.29524,0.287918,0.34402,0.280492,0.631938,0.112567,3.37964,0.282117,,-0.111329,9.73222,-3.20529,77.8233,-0.111329,0,-3.019444979727268,2.0833332538604736,0.262652,999,,,,,,,84.2,3.118518518,84.2,3.118518518,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Jacob Gonzalez","PIT",37,158.125,143.293,32.6313,21.1027,7.33554,0.241306,3.95175,17.1236,16.7749,11.3434,0.144525,31.7844,1.61839,1.18288,0.686905,2.48352,1.99209,0.679826,0.227724,0.0717373,0.201008,0.356888,0.289594,0.365019,0.289136,0.654613,0.137295,3.78726,0.263744,,-0.0670832,15.3036,-3.56578,78.4917,-0.0670832,0,-4.180739723145962,1.5676206350326538,0.256804,999,,,,,,,139.7,3.775675675,139.7,3.775675675,,,,,,,,,,,,,,,,,,,"Jacob Gonzalez","33225",694378
"Drew Romo","CHW",16,62.2093,56.919,12.1647,7.86181,2.28783,0.11758,1.89743,6.30734,6.64092,3.81779,0.0637458,15.7691,0.580484,0.484175,0.407867,1.01387,0.570458,0.184095,0.213719,0.0613701,0.253485,0.242106,0.268002,0.358052,0.275142,0.626054,0.144333,3.71698,0.258382,,-0.0282517,5.31425,-2.10931,72.2844,-0.0282517,1.05,-2.056990886107087,2.2845678329467773,0.247351,999,,,,,,,51.7,3.23125,51.7,3.23125,,,,,,,,,,,,,,,,,,,"Drew Romo","27763",691011
"Ben Williamson","TBR",32,136.882,125.241,31.5277,23.2332,6.13873,0.614351,1.54144,14.9083,12.3579,9.24953,0.202738,28.2055,1.10811,0.716277,0.56674,2.96916,2.80396,0.887274,0.251736,0.0675731,0.206057,0.327933,0.307269,0.347486,0.291399,0.654755,0.0957492,5.00645,0.311674,,0.0121117,13.499,-2.83536,82.8642,0.0121117,-0.57,-2.7478003539144993,0.2888298034667969,0.24474,999,,,,,,,129,4.03125,129,4.03125,,,,,,,,,,,,,,,,,,,"Ben Williamson","33197",810938
"Hao-Yu  Lee","DET",16,71.5023,65.6358,16.6322,11.2905,2.87877,0.518507,1.94443,8.82635,7.90165,4.43603,0.109545,15.2688,0.703375,0.521007,0.206089,1.14323,1.1824,0.400552,0.253401,0.0620404,0.213543,0.290528,0.305368,0.401934,0.309131,0.707302,0.148533,5.44261,0.300096,,-0.0179652,8.08025,-0.452271,95.7316,-0.0179652,0,-0.37707839719951153,0.24691356718540192,0.244658,999,,,,,,,79.3,4.95625,79.3,4.95625,,,,,,,,,,,,,,,,,,,"Hao-Yu  Lee","30080",701678
"Max Kepler","ARI",41,180.536,161.143,38.552,24.1469,8.25234,0.419291,5.73354,20.9184,23.4269,15.8925,0.485432,34.9953,1.79103,1.38143,0.327443,3.11753,0.573249,0.182445,0.239241,0.0880295,0.193841,0.454132,0.312059,0.402397,0.313436,0.714455,0.163156,2.89253,0.269455,,-0.184685,21.0326,-0.511149,95.6846,-0.184685,0.28,-1.12702776491642,-2.36496040225029,0.24174,999,,,,,,,192.9,4.704878048,192.9,4.704878048,,,,,,,,,,,,,,,,,,,"Max Kepler","12144",596146
"Carson Williams","TBR",21,89.6132,81.3339,17.6821,10.4237,3.47678,0.58403,3.19753,10.9996,10.607,6.72716,0.0800416,30.2774,0.751075,0.494135,0.306943,0.971333,2.07037,0.635266,0.217401,0.0750688,0.337867,0.222184,0.281731,0.39245,0.294844,0.674181,0.175049,5.94928,0.299557,,0.0541392,9.08802,-1.60571,85.2403,0.0541392,-0.29,-1.5021744593977928,0.6390123665332794,0.235787,724.5499877929688,,,,,,,87.4,4.161904761,87.4,4.161904761,,,,,,,,,,,,,,,,,,,"Carson Williams","30038",700246
"David Fry","CLE",17,71.929,63.4118,15.1113,8.91887,2.75484,0.157811,3.2798,9.15639,9.97024,6.83899,0.172184,18.7801,1.08286,0.490661,0.104613,1.13301,0.431366,0.125326,0.238304,0.0950797,0.261092,0.364162,0.320688,0.441892,0.332225,0.76258,0.203588,3.34689,0.282763,,-0.0558826,9.47646,0.893026,113.111,-0.0558826,0.01,1.0537490211427212,-1.322715988382697,0.23215,999,,,,,,,81.9,4.817647058,81.9,4.817647058,,,,,,,,,,,,,,,,,,,"David Fry","24934",681807
"Brett Baty","NYM",38,161.132,145.043,33.6094,22.8315,5.86389,0.194018,4.72,18.548,17.6786,13.3941,0.168352,42.4125,1.27986,0.903292,0.333717,3.17716,1.66237,0.583107,0.231719,0.0831252,0.263216,0.315806,0.300605,0.372449,0.298076,0.673054,0.14073,3.54942,0.29236,,-0.111388,16.7635,-2.46468,89.6201,-0.111388,-0.25,-2.1344010904431343,-0.8364197611808777,0.230518,292.9200134277344,,,,,,,152.8,4.021052631,152.8,4.021052631,,,,,,,,,,,,,,,,,,,"Brett Baty","26123",683146
"Nick Fortes","TBR",33,128.019,116.597,26.1514,18.4928,4.83188,0.355913,2.47077,12.1008,12.0916,6.27493,0.0989215,20.3835,2.19107,0.87278,2.04217,2.76228,0.589323,0.199176,0.224289,0.0490156,0.159222,0.307844,0.274882,0.335408,0.27074,0.610289,0.111118,3.21514,0.250283,,-0.110056,10.4788,-4.79792,68.6168,-0.110056,0,-4.837410509586334,2.5462963581085205,0.229768,999,,,,,,,87.8,2.66060606,87.8,2.66060606,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Matt Shaw","CHC",20,87.8146,79.0649,19.5283,12.927,3.23075,0.748432,2.62214,11.7208,9.72481,6.99013,0.111398,17.1196,0.874245,0.614767,0.270538,1.35128,2.68929,0.736196,0.246991,0.079601,0.194952,0.408311,0.312902,0.406278,0.315259,0.71918,0.159287,6.25086,0.282061,,0.120594,10.3604,-0.118728,99.6552,0.120594,0.27,0.08397449180483818,-0.6765020191669464,0.229511,336.67999267578125,,,,,,,102.5,5.125,102.5,5.125,,,,,,,,,,,,,,,,,,,"Matt Shaw","33322",807713
"Travis d'Arnaud","LAA",17,65.4955,58.7866,13.2751,8.36484,2.4937,0.141726,2.27479,6.98191,7.68383,4.32886,0.0162193,17.2683,0.907722,0.403969,0.107718,1.18511,0.19378,0.0608757,0.225818,0.0660941,0.263657,0.250682,0.287327,0.389146,0.297026,0.676473,0.163328,2.85831,0.277452,,-0.0599847,6.7581,-1.05761,86.4455,-0.0599847,-0.15,-1.1045615784823895,1.0358024537563324,0.229212,999,,,,,,,53.4,3.14117647,53.4,3.14117647,,,,,,,,,,,,,,,,,,,"Travis d'Arnaud","7739",518595
"Daniel Susac","SFG",29,112.656,104.12,24.0054,17.1994,4.02443,0.389048,2.39246,11.8258,10.773,6.2131,0.0764213,30.2001,1.20847,0.729783,0.384389,2.09316,1.27772,0.421341,0.230555,0.0551511,0.268074,0.205731,0.279919,0.345613,0.276745,0.625532,0.115058,4.26063,0.29911,,-0.052014,9.77031,-3.67317,74.4113,-0.052014,-0.11,-3.53879102319479,2.1276542097330093,0.228557,999,,,,,,,83.7,2.886206896,83.7,2.886206896,,,,,,,,,,,,,,,,,,,"Daniel Susac","31441",691740
"Drew Cavanaugh","SFG",16,63.8052,56.4777,12.3948,8.28519,2.42258,0.0797543,1.60727,6.97765,6.33134,5.64596,0.175542,18.8818,1.17354,0.352219,0.155716,1.09313,0.568242,0.20481,0.219463,0.0884875,0.295928,0.299017,0.301877,0.350557,0.291655,0.652434,0.131094,3.43233,0.296842,,-0.052071,6.30558,-1.30843,84.4139,-0.052071,0.2,-1.2549314387142658,1.4345678836107254,0.228507,999,,,,,,,58.7,3.66875,58.7,3.66875,,,,,,,,,,,,,,,,,,,"Drew Cavanaugh","33380",701852
"Jesus Rodriguez","SFG",13,51.8417,47.279,12.2379,9.14371,2.06911,0.19446,0.830567,5.90098,4.93423,3.70791,0.198327,7.66863,0.396029,0.369651,0.089058,1.10044,0.975547,0.308611,0.258843,0.0715236,0.147924,0.483516,0.315767,0.363535,0.300461,0.679302,0.104692,4.61883,0.291378,,-0.00350181,5.49376,-0.692621,90.3221,-0.00350181,0.39,-0.6103501117322594,1.1396750807762146,0.224458,999,,,,,,,49.3,3.792307692,49.3,3.792307692,,,,,,,,,,,,,,,,,,,"Jesus Rodriguez","26991",683679
"Esteury Ruiz","MIA",22,92.8914,82.4108,19.0611,12.5848,3.68346,0.481718,2.31112,12.9419,8.06698,7.22285,0.0816089,23.6006,2.03393,0.516856,0.608229,1.11994,7.65496,1.61712,0.231294,0.0777558,0.254067,0.306045,0.307188,0.371813,0.301831,0.679,0.140519,7.76029,0.293778,,0.742449,9.94711,-1.13782,87.5454,0.742449,0.23,-0.656903862953186,-0.17123456299304962,0.222403,748.530029296875,,,,,,,91.4,4.154545454,91.4,4.154545454,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"José Fermín","STL",23,97.0038,86.1251,21.0163,14.5942,4.1288,0.290412,2.00295,11.4938,9.5381,8.12918,0.239996,12.967,1.32571,0.652679,0.771101,1.90433,2.28171,0.705513,0.244021,0.0838027,0.133675,0.626912,0.316641,0.368473,0.304402,0.685114,0.124452,4.96388,0.264781,,0.0348791,10.5899,-0.985773,92.7234,0.0348791,-0.25,-0.8188891112804413,-0.15319866687059402,0.221392,999,,,,,,,90,3.913043478,90,3.913043478,,,,,,,,,,,,,,,,,,,"Jose Fermin","21746",665877
"Marcell Ozuna","PIT",34,143.484,124.731,29.7139,18.4062,4.99658,0.0739848,6.23707,17.7708,19.4334,16.6584,0.313443,36.8349,0.910212,1.02638,0.157342,2.37431,0.162853,0.0532278,0.238223,0.1161,0.256719,0.452245,0.329894,0.42948,0.332934,0.759374,0.191257,1.78012,0.283928,,-0.182416,18.9862,1.86395,107.876,-0.182416,0,1.18438321352005,-3.672839403152466,0.221156,377.510009765625,,,,,,,167.9,4.938235294,167.9,4.938235294,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Nasim Nuñez","WSN",42,176.518,155.963,36.3057,29.1746,5.05773,0.68131,1.39207,21.6068,9.89904,15.7359,0.171687,40.6742,0.810696,1.12671,2.88238,2.8531,13.8476,2.73984,0.232785,0.0891462,0.230424,0.386878,0.304386,0.300728,0.275144,0.605113,0.0679429,6.9897,0.303536,,1.38654,15.0795,-5.98485,70.9881,1.38654,0.48,-4.80770218372345,1.2310287654399872,0.219927,583.0999755859375,,,,,,,144.4,3.438095238,144.4,3.438095238,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Nolan Gorman","STL",26,108.882,96.3591,20.4909,11.7361,3.75111,0.0842437,4.91938,12.7289,15.4374,11.0429,0.40011,35.7848,0.625827,0.772491,0.0815455,1.24248,0.660465,0.203955,0.212651,0.101421,0.328657,0.308592,0.295584,0.406486,0.306666,0.70207,0.193835,2.97678,0.275956,,-0.0769556,12.0867,-0.906431,94.2424,-0.0769556,-0.08,-0.8352184966206551,-0.5679879933595657,0.216919,653.1400146484375,,,,,,,112.5,4.326923076,112.5,4.326923076,,,,,,,,,,,,,,,,,,,"Nolan Gorman","22263",669357
"Jake Mangum","PIT",35,149.34,139.101,37.5316,29.2814,6.88922,0.523513,0.837519,17.4297,12.1862,7.10731,0.225405,25.7044,1.5164,0.942912,0.672872,3.256,6.18797,1.74075,0.269816,0.0475914,0.17212,0.276501,0.310461,0.344933,0.290976,0.655394,0.0751168,5.74492,0.323291,,0.311648,14.6764,-3.14469,79.7262,0.311648,0.77,-3.3504854142665863,0.6038081347942352,0.21433,672.4199829101562,,,,,,,142,4.057142857,142,4.057142857,,,,,,,,,,,,,,,,,,,"Jake Mangum","26202",663968
"Miguel Rojas","LAD",19,84.8966,76.0201,19.2962,13.7937,3.69136,0.337616,1.47351,10.3586,8.46917,5.4111,0.137218,11.4654,0.707381,0.555326,0.879999,1.92669,1.10968,0.359162,0.25383,0.0637375,0.135051,0.471951,0.307334,0.369419,0.298852,0.676753,0.115589,4.62194,0.28007,,-0.0340263,8.88579,-1.2451,87.3779,-0.0340263,0.32,-1.3301378041505814,0.6738739609718323,0.213442,999,,,,,,,71.3,3.752631578,71.3,3.752631578,,,,,,,,,,,,,,,,,,,"Miguel Rojas","7802",500743
"Jared Triolo","PIT",22,91.7515,81.5066,19.8249,14.091,3.80262,0.362393,1.56892,10.7375,8.37187,8.4803,0.0673639,20.6648,0.764827,0.59244,0.407292,1.59054,1.96622,0.622882,0.243231,0.0924269,0.225226,0.410374,0.318248,0.356525,0.301795,0.674772,0.113294,5.04112,0.304952,,0.00898248,9.82235,-1.12654,86.9843,0.00898248,0.13,-1.4354665894061327,0.554382711648941,0.213287,735.5399780273438,,,,,,,88.4,4.018181818,88.4,4.018181818,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Noelvi Marte","CIN",41,176.768,162.904,41.3908,26.689,7.46321,0.674945,6.5636,22.9351,21.6396,11.0121,0.289931,38.5165,1.49641,1.09394,0.261067,3.14262,4.60278,1.32702,0.254081,0.062297,0.217894,0.285906,0.305367,0.429054,0.319,0.734421,0.174974,5.20612,0.292868,,0.159598,21.3917,0.297626,95.562,0.159598,-1.14,-0.7892907410860062,-2.9094600677490234,0.208394,147.7100067138672,,,,,,,201.1,4.904878048,201.1,4.904878048,,,,,,,,,,,,,,,,,,,"Noelvi Marte","26517",682622
"James Outman","DET",23,100.707,89.3605,17.9054,10.1718,3.56148,0.38972,3.7824,12.5254,11.5638,9.12249,0.174255,35.9314,1.59187,0.533442,0.0991285,1.08079,2.0667,0.630378,0.200372,0.0905841,0.35679,0.253886,0.284467,0.375932,0.291703,0.660399,0.17556,5.38003,0.281446,,0.0397997,9.95644,-2.06119,83.7128,0.0397997,0,-1.8901846036314964,0.3131808042526245,0.203552,999,,,,,,,95,4.130434782,95,4.130434782,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Vaughn Grissom","LAA",39,166.716,151.594,38.0537,27.2066,6.84528,0.513564,3.48832,18.0223,16.6399,11.475,0.200626,31.0096,2.20498,1.18357,0.258605,3.51325,1.92046,0.558415,0.251025,0.0688298,0.186003,0.370048,0.310793,0.371989,0.30231,0.682782,0.120964,4.11478,0.292236,,-0.067642,17.9173,-1.9772,90.0899,-0.067642,-0.44,-2.0116730332374573,-2.0087613463401794,0.194302,999,,,,,,,155,3.974358974,155,3.974358974,,,,,,,,,,,,,,,,,,,"Vaughn Grissom","26031",687093
"Ramón Urías","STL",17,74.2376,66.9481,16.4597,11.0766,2.90602,0.285563,2.1915,8.76153,8.69066,5.64985,0.022883,15.3733,0.968111,0.53625,0.135297,1.49381,0.557901,0.184494,0.245858,0.076105,0.207083,0.36751,0.31143,0.395999,0.311634,0.707429,0.150141,3.82705,0.285825,,-0.0605472,8.54018,-0.318752,97.5752,-0.0605472,-0.37,-0.2782754637300968,-0.296543225646019,0.186548,999,,,,,,,73,4.294117647,73,4.294117647,,,,,,,,,,,,,,,,,,,"Ramon Urias","18795",602104
"James McCann","ARI",18,70.6006,64.0587,15.3748,10.8114,2.66758,0.206584,1.68924,7.50447,8.12879,3.81336,0.028865,17.1983,0.748185,0.552662,0.510918,1.44871,0.350687,0.116223,0.240011,0.0540132,0.2436,0.221729,0.28821,0.367214,0.288525,0.655424,0.127203,3.56639,0.299308,,-0.0610775,6.79782,-1.6271,78.9715,-0.0610775,0,-1.856800366193056,1.3888888359069824,0.185377,999,,,,,,,62.5,3.472222222,62.5,3.472222222,,,,,,,,,,,,,,,,,,,"James McCann","12859",543510
"Derek Hill","PHI",19,84.755,77.2619,17.994,11.7955,2.7001,0.564288,2.93407,11.2194,8.77346,5.15864,0.0553382,26.6839,0.791272,0.4832,1.05996,1.18584,3.21175,0.879677,0.232896,0.0608654,0.314836,0.193324,0.286085,0.396377,0.298079,0.682462,0.163482,6.76875,0.312919,,0.181739,8.81781,-1.29618,84.7618,0.181739,0.68,-1.380400761961937,0.4474542438983917,0.184976,999,,,,,,,87.3,4.594736842,87.3,4.594736842,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Ryan Kreidler","MIN",38,157.212,140.302,29.0936,18.8883,5.6678,0.589129,3.94839,17.5731,14.6611,13.4001,0.00155954,44.6676,1.65903,0.995831,0.854731,2.34774,2.67549,1.02064,0.207364,0.0852361,0.284124,0.299997,0.282384,0.340585,0.278352,0.62297,0.133221,4.9222,0.271307,,-0.071923,13.8395,-4.92092,73.9922,-0.071923,-0.18,-4.882924288511276,1.07661372423172,0.181701,999,,,,,,,131,3.447368421,131,3.447368421,,,,,,,,,,,,,,,,,,,"Ryan Kreidler","25867",668952
"Cam Cauley","TEX",26,110.281,100.795,22.2154,14.4533,4.41735,0.840707,2.50404,12.9581,10.0763,7.87412,0.11556,29.9105,0.512132,0.647968,0.451596,1.39792,3.61642,0.686886,0.220402,0.0714007,0.271221,0.263256,0.278629,0.355437,0.279574,0.634066,0.135035,6.53948,0.285554,,0.315418,9.81745,-3.34258,77.0233,0.315418,0,-2.666073054075241,0.5279402136802673,0.181288,999,,,,,,,99.5,3.826923076,99.5,3.826923076,,,,,,,,,,,,,,,,,,,"Cam Cauley","29710",695508
"Leo Jiménez","MIA",21,87.0857,76.6885,18.4376,12.9287,3.52006,0.274,1.7149,9.38707,8.81714,6.75335,0.100689,18.9636,2.77502,0.590412,0.278502,1.95483,0.599836,0.208592,0.240422,0.0775483,0.217758,0.356122,0.322162,0.360554,0.306212,0.682716,0.120132,3.7286,0.295453,,-0.0874979,9.63503,-0.757094,90.4847,-0.0874979,-0.42,-1.0897814258933067,0.029522091150283813,0.179775,999,,,,,,,86.1,4.1,86.1,4.1,,,,,,,,,,,,,,,,,,,"Leo Jimenez","23782",677870
"Austin Hays","CHW",21,87.8829,80.5102,20.2803,12.7696,3.90144,0.384318,3.22492,10.5815,10.9354,5.55813,0.226224,20.1394,0.959535,0.631741,0.223304,1.54316,0.757083,0.236257,0.251897,0.0632447,0.229162,0.275983,0.305705,0.430071,0.319113,0.735776,0.178174,4.2033,0.29519,,-0.0496992,10.6433,0.156024,102.61,-0.0496992,-0.01,0.22015129402279854,-1.5871604774147272,0.178559,572.469970703125,,,,,,,93.7,4.461904761,93.7,4.461904761,,,,,,,,,,,,,,,,,,,"Austin Hays","19363",669720
"Carlos Cortes","ATH",32,138.878,125.6,31.196,18.9241,7.38873,0.178398,4.70472,16.8193,17.4531,10.929,0.187474,24.1294,1.00697,1.18044,0.16124,2.52364,0.465548,0.184133,0.248376,0.0786955,0.173745,0.452936,0.310937,0.422418,0.31964,0.733355,0.174042,2.73028,0.270467,,-0.149195,16.8785,0.305923,100.381,-0.149195,-0.07,-0.08695953339338303,-3.1065116599202156,0.177607,999,,,,,,,150.9,4.715625,150.9,4.715625,,,,,,,,,,,,,,,,,,,"Carlos Cortes","21842",666126
"Victor Mesa Jr.","TBR",22,92.5675,84.1759,19.3537,12.249,4.1206,0.226033,2.75813,10.4961,10.5891,6.81342,0.116627,20.5457,0.535141,0.61313,0.429937,1.3614,1.71365,0.605512,0.22992,0.0736049,0.221954,0.331623,0.289809,0.382542,0.295072,0.67235,0.152621,4.38823,0.269912,,-0.0138356,9.40469,-1.64158,85.3969,-0.0138356,0.89,-1.6043956717476249,0.04558718204498291,0.176042,999,,,,,,,87.2,3.963636363,87.2,3.963636363,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","25999",683748
