Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Freddie Freeman","LAD",143.041,617.431,542.771,149.66,94.6598,32.148,2.00759,20.8444,84.1064,80.2845,61.9738,7.42967,111.846,6.8876,5.07301,0.725843,10.9127,8.6375,2.3848,0.275733,0.100374,0.181147,0.554099,0.354336,0.457571,0.348144,0.811907,0.181838,4.36131,0.310284,,-0.279583,90.5443,17.59,124.584,-0.279583,-0.24,17.710830628871918,-11.324585184454918,2.7551,68.81999969482422,,,,,,,817.1,5.713986013,817.1,5.713986013,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Nico Hoerner","CHC",145.961,606.641,554.692,152.791,117.672,25.1688,3.47134,6.47911,73.6233,54.9057,37.1739,1.1979,58.8784,8.89843,4.70125,1.07996,12.6172,26.1056,6.68345,0.275453,0.0612782,0.0970565,0.631366,0.328447,0.368385,0.306733,0.696832,0.0929324,5.9601,0.296157,,1.41105,68.5654,-3.11392,97.4993,1.41105,4.63,-0.38695228099823,6.977325916290283,2.73926,105.12999725341797,,,,,,,615.6,4.216438356,615.6,4.216438356,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Yainer Diaz","HOU",130.484,518.651,488.113,130.33,88.8113,23.3665,0.913929,17.2382,58.3292,65.1148,22.2414,1.0832,90.4028,3.39007,4.2418,0.665131,11.7078,1.61997,0.511519,0.267008,0.0428831,0.174304,0.246025,0.301092,0.424572,0.311991,0.725664,0.157564,2.84203,0.293964,,-0.633844,60.8344,-0.448255,100.038,-0.633844,1.11,-0.6107501108199358,9.34299123287201,2.71981,110.54000091552734,,,,,,,548.2,4.216923076,548.2,4.216923076,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Francisco Alvarez","NYM",111.909,429.988,383.499,85.2657,51.6423,14.5166,1.18946,17.9173,49.3666,53.8192,37.4554,1.28919,116.535,5.70985,2.75744,0.566404,8.24542,0.9153,0.335633,0.222336,0.0871079,0.271019,0.321408,0.299079,0.406554,0.306599,0.705633,0.184218,2.86903,0.267463,,-0.571765,48.5526,-2.25376,98.9166,-0.571765,6.69,-1.1238853335380554,13.222529888153076,2.70151,173.72000122070312,,,,,,,442.3,3.949107142,442.3,3.949107142,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Trevor Story","BOS",135.964,575.096,522.005,130.383,81.5026,24.7677,2.75813,21.355,74.1913,70.8808,34.969,1.41326,156.766,6.23311,4.06727,1.03038,6.98625,22.7959,4.73152,0.249774,0.0608055,0.272591,0.223065,0.302473,0.430517,0.315465,0.732991,0.180743,6.40363,0.313344,,1.82081,69.0774,1.12542,97.66,1.82081,-0.03,0.23473095893859863,6.264629574492574,2.69013,109.81999969482422,,,,,,,645.7,4.747794117,645.7,4.747794117,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"J.P. Crawford","SEA",144.6,601.407,519.819,125.793,89.8024,23.9589,0.616683,11.4151,65.3141,56.8755,66.6725,0.783206,116.472,5.28885,3.46877,3.40615,12.9484,4.23837,1.58444,0.241994,0.110861,0.193666,0.572434,0.332222,0.356337,0.307592,0.688559,0.114343,2.99617,0.289271,,-0.863922,68.3935,-2.6674,102.964,-0.863922,-2.64,1.2371107339859009,4.0544445514678955,2.65921,744.47998046875,,,,,,,582.3,4.015862068,582.3,4.015862068,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Jose Altuve","HOU",138.568,599.279,540.171,141.858,93.4623,26.0306,0.575215,21.7899,77.0279,72.3056,49.3753,1.86771,104.041,5.12409,3.61067,0.997806,12.0143,12.0673,3.49288,0.262617,0.0823912,0.17361,0.474576,0.328202,0.433952,0.33017,0.762155,0.171336,4.18106,0.287278,,0.018604,79.1369,8.32743,112.561,0.018604,-3.02,8.89065614901483,-3.668726623058319,2.64459,115.51000213623047,,,,,,,719.5,5.176258992,719.5,5.176258992,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Marcus Semien","NYM",137.159,579.489,515.998,124.783,79.3925,23.5209,2.53609,19.333,68.7,66.8252,49.1403,0.460479,97.48,3.3902,5.36376,0.606681,8.45929,8.44426,2.22159,0.241828,0.0847994,0.168217,0.504106,0.308966,0.409643,0.312191,0.718608,0.167815,4.65384,0.26066,,-0.0888006,68.0647,-0.406383,102.747,-0.0888006,2.8,1.7980941385030746,4.73259437084198,2.64073,254.38999938964844,,,,,,,614.9,4.488321167,614.9,4.488321167,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Matt Olson","ATL",153.561,665.588,574.477,140.988,81.9279,28.8857,0.825803,29.3484,84.8944,91.1278,79.9166,3.82471,157.521,5.67363,4.91398,0.606389,11.608,1.17463,0.404667,0.245419,0.120069,0.236665,0.507339,0.340728,0.451837,0.342239,0.792565,0.206418,2.19934,0.284416,,-1.01144,94.4153,15.7709,119.559,-1.01144,1,14.417911767959595,-10.84884262084961,2.6308,50.04999923706055,,,,,,,837.9,5.44090909,837.9,5.44090909,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Ryan Jeffers","MIN",125.439,500.635,439.661,106.107,68.4196,21.5369,0.812829,15.338,57.5384,54.9894,45.7845,0.524816,105.762,8.98722,3.43786,2.67787,8.97513,2.54961,0.824765,0.241339,0.0914528,0.211256,0.4329,0.323134,0.398679,0.317006,0.721814,0.157341,3.16197,0.281893,,-0.637637,60.7599,1.60603,102.16,-0.637637,3.34,0.6366623640060425,7.792309999465942,2.62534,321.82000732421875,,,,,,,532,4.256,532,4.256,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Mike Trout","LAA",117.877,501.831,423.576,101.728,55.5839,17.8608,1.71664,26.5669,67.018,70.7895,68.067,5.16371,151.16,6.66052,3.1154,0.412052,5.95124,3.35079,0.973256,0.240165,0.135637,0.301218,0.450297,0.351913,0.478599,0.355791,0.830512,0.238434,3.68654,0.301896,,-0.554591,76.7074,17.4122,128.457,-0.554591,-0.51,16.276549696922302,-8.241130113601685,2.58929,180.6699981689453,,,,,,,692.5,5.868644067,692.5,5.868644067,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Brandon Nimmo","TEX",144.448,622.289,548.251,138.121,88.1978,22.7618,5.4698,21.6914,81.5215,70.947,59.8492,0.864621,134.7,8.73854,4.29887,1.1514,11.4898,7.59203,2.19457,0.25193,0.0961758,0.216458,0.444316,0.33279,0.432095,0.332566,0.764885,0.180165,5.304,0.293896,,-0.409645,83.3861,9.85785,115.042,-0.409645,0.66,10.62255111336708,-6.919061481952667,2.57026,146.07000732421875,,,,,,,743.4,5.1625,743.4,5.1625,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Cody Bellinger","NYY",138.603,594.448,534.786,136.081,84.9599,23.9824,3.18963,23.949,74.3133,73.0134,49.594,2.63642,90.2581,3.238,6.3116,0.518768,8.26506,11.4369,2.87365,0.254459,0.0834287,0.151835,0.549469,0.318073,0.445579,0.327503,0.763653,0.191121,4.87715,0.262672,,0.218328,77.2115,6.97292,111.276,0.218328,1.12,8.118862211704254,-3.7898281812667847,2.53622,80.41000366210938,,,,,,,710.4,5.110791366,710.4,5.110791366,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Seiya Suzuki","CHC",139.466,599.498,525.706,131.87,79.7447,25.0172,2.8894,24.2187,79.5453,77.6037,63.6738,1.78426,151.842,4.33434,5.04279,0.74157,8.50076,10.0891,2.98556,0.250844,0.106212,0.253282,0.419343,0.333822,0.447631,0.337595,0.781453,0.196787,4.98211,0.30351,,-0.168445,82.7796,11.9443,118.641,-0.168445,-0.12,13.076284229755402,-8.337693326175213,2.52549,92.69000244140625,,,,,,,743,5.345323741,743,5.345323741,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
