Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bryce Eldridge","SFG",65,282,253,58,35,12,0,11,28,35,25,3,88,2,2,0,,1,0,0.230186,0.0891334,0.310024,0.287505,0.303946,0.408259,0.306932,0.712205,0.178073,2.268,0.304626,-0.017659,-0.423062,31.9562,-1.40368,98.2365,-0.440721,-0.178454,-1.030823677778244,-6.564565181732178,0.184586,999,,,,,,,292.9,4.506153846,292.9,4.506153846,,,,,,,,,,,,,,,,,,,"Bryce Eldridge","33390",805811
"César Salazar","HOU",14,57,49,10,7,2,0,1,6,6,5,0,12,2,0,0,,1,0,0.208238,0.0901204,0.204513,0.440658,0.305401,0.320152,0.28339,0.625553,0.111913,3.38307,0.247824,-0.00796854,-0.0701501,5.35167,-1.37019,80.3358,-0.0781186,-0.0860722,-1.3966093733906746,1.0250389575958252,0.179124,999,,,,,,,45.1,3.221428571,45.1,3.221428571,,,,,,,,,,,,,,,,,,,"Cesar Salazar","21587",663967
"Brandon Lockridge","MIL",19,80,72,18,13,3,0,1,9,8,7,0,21,1,0,1,,4,1,0.246039,0.0855309,0.264282,0.323635,0.316117,0.338741,0.291963,0.654858,0.0927016,6.38667,0.335597,-0.00475596,0.388482,8.12005,-1.37633,86.3438,0.383726,0.288917,-0.9171063303947449,-0.03639194369316101,0.176204,999,,,,,,,75.7,3.984210526,75.7,3.984210526,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"Kaelen Culpepper","MIN",16,68,61,14,10,3,0,2,7,7,5,0,15,1,0,0,,1,0,0.236344,0.074401,0.214106,0.347496,0.301654,0.365976,0.294209,0.66763,0.129632,4.59058,0.28178,0,0.00194062,6.99109,-1.03999,86.4557,0.00194062,0,-1.0830864822492003,0.4294753074645996,0.172606,999,,,,,,,64.8,4.05,64.8,4.05,,,,,,,,,,,,,,,,,,,"Kaelen Culpepper","sa3025360",701785
"Tristan Peters","CHW",44,190,170,39,27,7,1,3,20,18,16,0,41,2,1,1,,3,2,0.229825,0.0850824,0.216718,0.392595,0.300761,0.342736,0.285223,0.643497,0.112911,4.85466,0.283164,0.00155508,-0.255228,18.1353,-4.28843,80.766,-0.253673,-0.600638,-4.555845111608505,-0.29940301179885864,0.1719,999,,,,,,,156.7,3.561363636,156.7,3.561363636,,,,,,,,,,,,,,,,,,,"Tristan Peters","30063",671976
"Nick Allen","HOU",26,114,102,24,18,4,0,1,11,9,9,0,23,1,1,1,,2,1,0.229898,0.0788088,0.198111,0.397801,0.294845,0.30798,0.270451,0.602825,0.078082,4.26321,0.282629,0.0204401,-0.12745,9.53287,-3.94587,71.4228,-0.10701,0.879029,-3.9492050260305405,1.6938440799713135,0.171171,999,,,,,,,84.4,3.246153846,84.4,3.246153846,,,,,,,,,,,,,,,,,,,"Nick Allen","22277",669397
"Enrique Hernández","LAD",35,152,138,31,20,6,0,4,16,17,11,0,35,1,1,1,,1,0,0.227278,0.0746999,0.229026,0.326164,0.288215,0.368677,0.28789,0.656892,0.141399,3.03839,0.271423,0.124522,-0.180023,14.8176,-3.09791,83.3083,-0.0555005,-0.280175,-3.0550904124975204,-0.3361937217414379,0.169492,999,,,,,,,128.5,3.671428571,128.5,3.671428571,,,,,,,,,,,,,,,,,,,"Enrique Hernandez","10472",571771
"Myles Straw","TOR",27,115,103,25,19,4,1,1,13,9,9,0,21,0,1,1,,3,1,0.239099,0.0816126,0.184642,0.442004,0.303307,0.324842,0.280015,0.628149,0.0857432,5.74844,0.288629,0.0800077,0.209422,10.5055,-3.0856,78.0392,0.28943,0.857864,-2.687792032957077,0.3723701238632202,0.168375,999,,,,,,,93.6,3.466666666,93.6,3.466666666,,,,,,,,,,,,,,,,,,,"Myles Straw","17620",664702
"Michael Conforto","CHC",22,94,81,19,11,4,0,3,11,10,11,0,24,1,1,0,,0,0,0.229075,0.112463,0.255363,0.440406,0.325015,0.390058,0.315364,0.715073,0.160983,2.75004,0.286323,-0.0231994,-0.122784,11.2963,0.176385,103.412,-0.145984,-0.647177,0.2345457673072815,-1.7302019000053406,0.167539,999,,,,,,,101.2,4.6,101.2,4.6,,,,,,,,,,,,,,,,,,,"Michael Conforto","16376",624424
"George Valera","CLE",40,175,156,36,23,7,0,6,19,21,16,0,47,1,1,0,,1,0,0.231012,0.0920181,0.267552,0.343926,0.305154,0.389561,0.304517,0.694715,0.158549,2.9865,0.290697,-0.0368592,-0.293225,19.4453,-1.21191,95.4988,-0.330084,-0.105694,-1.2575736045837402,-3.1541507244110107,0.164602,748.3099975585938,,,,,,,175.2,4.38,175.2,4.38,,,,,,,,,,,,,,,,,,,"George Valera","22541",671655
"Brett Harris","ATH",16,69,60,14,10,3,0,2,8,7,6,0,15,1,0,0,,1,0,0.230295,0.09438,0.213377,0.442316,0.316635,0.355159,0.299739,0.671794,0.124864,3.97684,0.277335,-0.0157785,-0.0678788,7.35655,-0.7409,88.2035,-0.0836573,0.370102,-1.0364765748381615,0.27596595883369446,0.163648,999,,,,,,,68.8,4.3,68.8,4.3,,,,,,,,,,,,,,,,,,,"Brett Harris","29788",695391
